gene_id	B100	B105	B110	B135	B175	B200	B205	B210	B235	B275	B300	B305	B310	B335	B375
MSTRG.3654	169	7049	2333	1893	87	86	5879	347	2301	120	111	5685	690	1213	191
MSTRG.3655	2379	5731	2127	8461	5	1671	10512	1492	1766	362	506	4959	2676	3012	57
MSTRG.3656	0	124	0	904	889	1060	4	1	484	446	458	114	1	927	4074
MSTRG.3657	68	3162	5060	1281	56	87	1640	6926	1383	82	100	1611	6337	3428	48
MSTRG.3658	15	774	0	260	751	78	1071	0	287	1266	130	523	0	220	522
MSTRG.3659	2488	0	0	886	535	1566	1	0	403	856	2072	0	98	1347	532
MSTRG.366	1	979	5017	1629	17	151	3045	4523	4018	10	34	1068	10140	2023	5
MSTRG.3660	829	179	20	878	279	473	149	258	995	396	344	105	5	864	184
MSTRG.3661	10	389	147	253	244	15	138	1159	180	179	0	562	8	454	398
MSTRG.3662	7	5908	93	1543	2	255	10071	152	1822	66	97	5325	205	1277	132
MSTRG.3663	2385	0	34	783	4	1801	16	4	1186	0	2014	101	123	596	6
MSTRG.3664	9573	12170	329	12894	249	5046	4543	568	6655	300	5869	7153	259	4038	342
MSTRG.3665	6572	640	230	169	6475	8066	1158	412	178	10946	3500	874	132	228	9004
MSTRG.3666	139	45	567	373	10936	8	266	208	228	19033	56	252	233	231	6698
MSTRG.3667	2951	654	2043	1423	208	1311	1109	1118	2933	68	1341	1060	1699	1469	415
MSTRG.3668	1058	1006	2681	1027	17	1473	303	1618	745	33	376	875	3208	423	44
MSTRG.3669	8123	0	61	1269	11	7955	0	29	2633	21	3815	6	149	1793	54
MSTRG.367	38	973	22122	203	942	54	1309	6717	131	1328	20	286	17923	265	206
MSTRG.3670	223	219	1787	43	290	154	184	1467	2	105	129	94	3463	1	559
MSTRG.3671	0	1169	24	672	310	29	704	55	229	15	143	736	15	256	430
MSTRG.3672	16059	4192	24	2357	41	3620	3296	0	4896	46	7234	4428	24	2821	65
MSTRG.3673	709	608	25	1810	1	804	1149	60	2101	1	660	1117	45	1401	1
MSTRG.3674	66	2730	102	8	8	392	2177	272	28	73	1079	2199	229	48	21
MSTRG.3675	981	56	447	12799	646	854	280	548	10092	1336	910	77	562	9599	738
MSTRG.3676	1142	953	2369	191	79	395	269	948	149	22	1005	113	2824	159	173
MSTRG.3677	179	3431	16687	903	69	125	4201	21536	378	0	65	3568	13931	719	336
MSTRG.3678	1323	2594	813	928	11	734	4127	1650	415	18	683	2480	1114	1033	208
MSTRG.3679	5515	852	603	94	21793	3733	600	842	113	6909	3632	265	418	54	5122
MSTRG.368	32	251	1851	249	2021	9	650	1731	1843	4044	8	13	1320	421	1538
MSTRG.3680	1042	151	12529	1667	23968	1395	144	12784	1026	11827	1313	185	12438	686	17595
MSTRG.3681	2572	362	2149	14691	357	1064	372	1282	2708	451	1822	543	1336	9417	496
MSTRG.3682	271	47830	477	678	4	236	37951	519	1237	2	68	15213	599	767	5
MSTRG.3683	129	0	21	2799	445	414	0	43	2503	100	261	0	43	2433	279
MSTRG.3684	564	57	245	974	1481	221	182	170	1627	3052	52	101	184	912	2788
MSTRG.3685	3876	1301	1966	282	527	3871	2864	2600	329	358	1402	2522	2382	307	331
MSTRG.3686	4002	991	700	2791	1425	4703	580	657	4821	1533	2266	378	413	1809	830
MSTRG.3687	837	396	2107	737	1223	736	333	1045	3492	2139	603	802	1093	294	786
MSTRG.3688	855	846	4	1539	3673	490	22	6	1260	6337	673	279	23	1940	4073
MSTRG.3689	55155	8198	55	1716	2356	47049	3338	158	212	1619	7346	7466	0	386	1487
MSTRG.369	109	1545	759	408	23	97	3786	674	604	31	210	1445	839	514	65
MSTRG.3690	234	40	59	14131	9	301	103	9	9784	108	135	44	2	10886	31
MSTRG.3691	73	263	5092	2219	261	108	601	1947	2445	298	62	353	4486	1900	181
MSTRG.3692	2818	632	160	2282	971	2956	1067	37	2118	1254	2425	36	104	471	1264
MSTRG.3693	655	624	760	1173	150	366	290	238	695	198	1441	683	508	360	227
MSTRG.3694	380	1531	11094	11395	101	27	4689	1121	3698	150	207	1972	6156	2485	97
MSTRG.3695	2272	40	1007	7416	0	1500	272	1128	4030	0	2001	6	1081	3244	0
MSTRG.3696	6250	79	10	2616	49	2420	43	16	1863	77	3424	44	71	1575	146
MSTRG.3697	834	0	68	5	46	630	30	64	13	79	266	23	126	3	132
MSTRG.3698	638	2647	5	2424	215	592	1958	639	3186	124	7	2621	79	2735	103
MSTRG.3699	1339	482	1181	501	3342	3202	290	1442	660	5920	558	486	4788	201	2539
MSTRG.37	14966	378	433	2068	1369	13977	453	246	2544	969	3854	421	69	2427	10873
MSTRG.370	1312	68	6224	1853	0	926	162	1991	1052	68	192	97	8585	1277	16
MSTRG.3700	31	9743	63	1111	661	99	7020	223	38	846	2	4162	11	117	667
MSTRG.3701	87	730	947	6896	79	54	771	1701	12681	263	17	2146	1007	4779	186
MSTRG.3702	222	13	667	6432	117	7	73	1088	8306	303	60	0	575	4183	328
MSTRG.3703	2905	14	174	2616	62	2222	4	225	2618	21	2406	16	178	2372	22
MSTRG.3704	8325	1140	371	0	1674	6627	1271	162	69	1402	8818	1436	486	0	1062
MSTRG.3705	22531	2263	94	15	53	29041	1531	23	56	14	13706	1721	19	17	75
MSTRG.3706	3493	6359	297	41	1	2576	4189	336	116	1	1141	4228	347	90	14
MSTRG.3707	426	23	16	109	75	65	112	31	76	88	155	53	89	488	96
MSTRG.3708	5	170	54597	6867	2805	1	287	19776	10529	3078	0	221	55794	4111	1826
MSTRG.3709	697	1509	7028	3	1791	370	614	7875	187	3366	474	1136	7686	0	1728
MSTRG.371	2362	3	15	302	1080	2948	107	26	236	2350	1198	12	33	166	1300
MSTRG.3710	39	253	5	333	3362	1	400	2	724	7306	0	37	1	559	2826
MSTRG.3711	38	2142	296	35	3885	124	1031	1062	208	2469	16	3137	690	445	1524
MSTRG.3712	2	30	2	2705	9	0	30	2	5937	17	17	30	2	3105	1
MSTRG.3713	782	448	1	3522	174	1340	582	1	2920	119	1044	1001	1	4042	66
MSTRG.3714	3204	517	41	2470	9038	1346	456	17	2352	14055	1409	526	0	1458	5253
MSTRG.3715	7907	352	61	383	56	5104	101	97	762	143	6007	223	70	726	67
MSTRG.3716	33	0	8	341	400	78	0	52	894	418	8	0	0	380	228
MSTRG.3717	230	44	68	31	764	235	27	21	104	462	117	8	54	21	863
MSTRG.3718	2449	3313	11	166	2301	485	1848	19	308	985	1086	1546	315	140	2919
MSTRG.3719	381	5486	1880	305	11	285	4012	3699	222	6	19	4930	3678	468	1
MSTRG.372	107	1195	7	17	0	116	633	43	88	0	36	1539	22	5	0
MSTRG.3720	871	2571	583	8810	793	306	1335	479	5269	501	517	1229	295	4919	943
MSTRG.3721	38	2354	1712	294	414	18	1725	1936	474	426	30	2730	1167	347	319
MSTRG.3722	862	3420	1373	8545	40	617	6532	1402	12756	68	1078	4535	886	3522	25
MSTRG.3723	455	3033	3172	3693	13	392	792	1291	1903	120	627	3195	1957	6062	11
MSTRG.3724	909	0	2064	4	4	648	0	1278	1	73	810	0	2227	11	3
MSTRG.3725	0	0	22	150	531	0	2	237	168	1847	0	38	34	65	748
MSTRG.3726	21	47	457	2116	32	11	700	735	2127	4	5	31	184	1323	5
MSTRG.3727	471	446	796	858	159	636	1532	35	340	1011	100	401	1104	444	39
MSTRG.3728	2251	189	38	160	291	984	38	15	59	202	758	179	6	68	501
MSTRG.3729	7979	250	109	147	327	3507	112	142	144	674	4675	205	212	51	410
MSTRG.373	6	2422	414	774	4824	114	1381	396	1169	7886	13	1662	556	1105	3805
MSTRG.3730	3392	451	85	5760	16	1040	621	134	4674	6	1956	500	157	2659	5
MSTRG.3731	2932	160	39	1048	23	1801	274	61	771	66	2683	325	10	1209	4
MSTRG.3732	1	1541	0	3009	504	0	1793	0	1808	297	1	1552	0	1573	251
MSTRG.3733	5003	2241	67	0	49	5881	1731	2	0	54	3676	2931	738	0	173
MSTRG.3734	0	257	82	5769	5184	0	354	146	6368	913	0	646	143	4316	5661
MSTRG.3735	1	1223	365	170	6703	1	1609	206	187	1767	39	2688	143	127	4562
MSTRG.3736	131	59	4059	65	1009	731	0	8544	1	1534	26	83	3812	139	1048
MSTRG.3737	110	21	458	11571	16	1622	0	652	11829	0	63	19	1002	4224	0
MSTRG.3738	35	24	137	925	951	2	55	977	688	330	0	35	95	754	205
MSTRG.3739	140	135	111	2021	112	129	181	827	4936	37	76	231	313	1332	168
MSTRG.374	1545	0	0	923	870	1283	0	65	1016	1547	1333	0	0	926	1149
MSTRG.3740	67	472	2322	0	2763	11	552	1515	0	3302	25	415	1454	0	2146
MSTRG.3741	219	2762	22	34	620	121	1531	53	0	554	125	2484	10	22	724
MSTRG.3742	470	14	140	80	941	287	59	101	49	488	86	33	137	115	847
MSTRG.3743	388	10012	2969	637	1522	75	21254	2516	1019	1819	114	9725	2129	579	1216
MSTRG.3744	156	1997	2393	58	7870	145	4514	3089	14	4101	73	2014	2023	152	6074
MSTRG.3745	1591	467	7709	685	31	1271	974	15299	974	123	680	430	13704	647	47
MSTRG.3746	478	13848	3753	524	787	166	12156	2930	585	4875	221	10529	1757	436	604
MSTRG.3747	2870	3189	124	566	3273	1644	1447	38	687	2903	3134	887	30	763	3031
MSTRG.3748	48	2	23	557	4656	2	2	24	811	5531	780	2	5	561	5214
MSTRG.3749	48	592	1910	19	19417	28	665	1404	91	19208	15	673	2211	22	28705
MSTRG.375	67	4030	1468	2445	318	44	3887	2409	3621	1084	65	3731	1425	2935	573
MSTRG.3750	31	92	7766	100	3316	0	113	5798	108	4424	16	126	7449	137	3038
MSTRG.3751	15	341	0	1227	295	0	178	0	1254	166	1	201	0	250	330
MSTRG.3752	292	564	490	10303	456	130	534	528	5837	1007	105	572	996	3965	570
MSTRG.3753	466	1953	4665	3112	658	552	2498	4488	3575	907	493	1890	3674	2428	431
MSTRG.3754	1129	1512	6627	1760	1235	0	1671	6560	2165	1251	11	840	8852	1222	1802
MSTRG.3755	3019	35	64	0	1790	1231	84	303	0	1692	2304	0	94	0	1608
MSTRG.3756	16014	70	510	103	6326	21748	5	581	0	1760	7528	0	295	0	3145
MSTRG.3757	3639	4778	998	100	871	5927	3262	792	378	277	1767	4510	839	8	1033
MSTRG.3758	645	125	2787	2524	946	1121	15	1229	1500	1004	322	104	3137	1816	2602
MSTRG.3759	11439	797	132	56	214	9730	255	60	0	323	5360	473	132	0	206
MSTRG.376	1033	877	1663	126	0	546	965	1263	255	0	1012	1043	214	184	0
MSTRG.3760	1992	6497	875	438	640	945	2808	692	129	388	2827	3262	834	209	1015
MSTRG.3761	10	744	766	0	784	73	1273	291	821	803	0	776	614	0	1010
MSTRG.3762	38	10	80	1191	177	5	518	123	2446	205	17	63	81	1894	468
MSTRG.3763	61	1437	25	1091	160	0	723	242	1592	60	6	4847	31	1450	176
MSTRG.3764	13929	107	13	7198	1370	13460	240	239	10165	1310	7900	140	0	18267	1500
MSTRG.3765	2156	729	778	14144	304	784	1431	4143	18098	529	746	604	864	11591	561
MSTRG.3766	521	818	22	340	13984	494	1033	2	67	7602	625	647	5	627	5652
MSTRG.3767	12	247	164	9	238	5	219	1630	13	255	9	84	59	119	421
MSTRG.3768	48	45	500	7	1171	117	29	324	12	2779	207	25	652	18	1186
MSTRG.3769	494	332	463	277	988	233	386	448	91	633	236	454	712	558	473
MSTRG.377	137	472	389	425	142	956	722	570	652	6	0	523	13	217	90
MSTRG.3770	2648	11	151	305	679	3681	147	129	6	2980	2093	16	177	86	1018
MSTRG.3771	623	5	3	176	498	803	0	1	10	259	428	13	8	356	266
MSTRG.3772	1999	258	6294	35	1057	1131	418	447	49	591	652	457	5685	57	982
MSTRG.3773	34	31	6478	2	4799	70	64	1792	2	5970	0	24	6974	17	3906
MSTRG.3774	63	11120	226	876	0	8	15321	74	1099	0	0	10452	37	924	0
MSTRG.3775	6086	13054	1431	147	218	3014	11413	1584	16	253	3761	12032	1670	73	444
MSTRG.3776	147	510	1064	57	2316	15	223	557	19	4157	38	996	513	19	1616
MSTRG.3777	1211	53	165	47	1494	267	71	27	0	1761	540	109	160	195	753
MSTRG.3778	6149	22	13	27	56	3562	18	6	45	38	1277	40	26	47	16
MSTRG.3779	769	299	4091	2320	8727	1245	290	3034	4564	10540	595	644	3232	2006	6744
MSTRG.378	96	0	2655	6	681	2	0	3417	0	867	10	0	1537	4	907
MSTRG.3780	120	423	783	2423	663	107	24	686	1433	363	174	60	710	1859	174
MSTRG.3781	10	556	65	367	1096	469	17	20	467	642	66	799	68	271	1062
MSTRG.3782	1412	0	867	1325	61	702	1	179	1085	139	4345	0	943	1258	68
MSTRG.3783	176	31	1801	1246	18	2	91	1528	1288	55	3	44	1648	1321	38
MSTRG.3784	78	58	9088	1117	1414	151	64	2283	1110	746	85	80	7657	282	1180
MSTRG.3785	969	5	71	40	15314	1306	39	85	135	4842	467	1	61	11	14185
MSTRG.3786	703	1748	671	1691	694	905	796	2860	1416	922	475	1315	728	1065	585
MSTRG.3787	627	83	3604	0	2339	383	18	3146	0	1842	442	128	3586	0	2544
MSTRG.3788	311	201	5435	697	746	265	6	6251	259	1226	220	126	5780	305	708
MSTRG.3789	78	80	21621	206	522	49	0	18937	469	690	91	363	36231	579	712
MSTRG.379	5198	1	33	3040	5805	4649	60	148	782	9079	2359	0	53	3624	3790
MSTRG.3790	10081	23	3645	12	2206	21450	89	3469	19	3684	9420	83	3369	52	2206
MSTRG.3791	13070	33	456	2808	697	16636	15	295	2867	2305	8774	5	464	2651	585
MSTRG.3792	956	155	0	5112	1073	220	114	68	3577	862	910	9	25	762	1356
MSTRG.3793	47	11	565	2739	1003	62	73	772	1259	359	85	281	224	2735	385
MSTRG.3794	0	1284	2503	100	10721	31	1446	2848	21	9574	38	1077	3600	94	10713
MSTRG.3795	12	20	2551	0	1593	50	8	1468	0	2374	17	8	1526	0	1806
MSTRG.3796	405	510	7300	0	1651	224	551	755	0	1879	590	310	5363	0	385
MSTRG.3797	392	1510	1083	78	984	28	2082	144	213	595	795	1043	979	127	586
MSTRG.3798	1	1265	1557	14	6568	3	1624	786	349	3954	2	1006	3483	346	2288
MSTRG.3799	88	5834	215	5152	12140	83	3526	386	7455	8639	92	3847	326	6285	6932
MSTRG.38	191	0	9184	523	0	175	0	5673	2128	0	47	0	1908	1786	0
MSTRG.380	1065	0	2	66	6040	1433	0	97	94	4109	420	0	11	41	3073
MSTRG.3800	1186	100	1036	360	2276	724	289	407	465	1966	714	111	1204	432	1774
MSTRG.3801	32	738	771	7247	2452	3	705	772	8995	3614	54	483	892	6728	3557
MSTRG.3802	84	168	324	384	506	0	280	293	638	478	389	223	515	500	224
MSTRG.3803	49	113	143	282	1170	39	151	12	402	90	59	158	274	485	216
MSTRG.3804	16	134	1276	6216	6595	27	144	896	6146	9517	164	171	1014	2399	4213
MSTRG.3805	3419	88	747	128	1469	2879	108	1976	390	1492	2324	2	1230	203	1675
MSTRG.3806	2450	0	10233	13	43	3687	0	3061	15	278	2492	0	8512	161	101
MSTRG.3807	682	4	506	638	16	401	0	355	436	10	266	36	595	319	74
MSTRG.3808	2090	87	1132	3636	5282	1808	183	1980	6071	7408	816	169	1684	3638	2885
MSTRG.3809	1434	63	1088	499	1	1491	136	796	358	158	848	133	429	718	5
MSTRG.381	527	701	1051	5403	436	739	2049	1460	9351	418	393	1045	1574	2704	93
MSTRG.3810	7099	431	1150	24	285	4440	207	3802	37	653	3442	167	2029	131	321
MSTRG.3811	59	2943	608	2775	17	360	8783	276	4125	211	34	3420	725	3810	386
MSTRG.3812	891	515	2513	599	2707	886	659	7608	2113	4096	410	624	1942	2925	2782
MSTRG.3813	138	466	2363	216	3153	89	2745	1671	79	4786	1	1841	1736	2	2277
MSTRG.3814	118	205	11608	3022	2198	142	340	17229	1525	2395	141	168	10537	976	979
MSTRG.3815	68	307	13	0	122	31	755	13	0	127	3	539	9	0	90
MSTRG.3816	0	1521	1612	5	498	0	1645	421	42	515	0	1259	1086	21	643
MSTRG.3817	1	102	100	2721	461	106	63	252	4695	347	27	101	88	3319	457
MSTRG.3818	48	2	63	10020	9413	91	0	18	2986	6763	82	0	62	1514	5685
MSTRG.3819	570	3030	19	1896	352	228	3510	12	1784	246	232	1818	14	2607	249
MSTRG.382	0	10714	993	0	1339	0	11959	44	0	5349	0	4384	141	0	1675
MSTRG.3820	3816	2763	1660	0	6898	6836	2286	395	0	11788	2349	2633	1479	18	2982
MSTRG.3821	418	5688	14594	224	2660	655	5103	1423	148	2241	410	4983	14671	126	4955
MSTRG.3822	155	10646	848	1741	344	414	4338	1206	747	236	83	3362	849	839	230
MSTRG.3823	165	19	3021	1	178	1065	44	1360	0	206	87	0	2837	0	104
MSTRG.3824	101	2	969	244	1332	60	9	1123	115	1264	55	1	959	116	1018
MSTRG.3825	2493	1456	400	3159	398	1561	880	238	2464	649	1285	1208	372	2309	318
MSTRG.3826	90	20104	3520	5833	813	60	15422	4722	7245	362	62	15401	3473	5900	405
MSTRG.3827	203	0	103	0	122	48	0	509	0	111	52	0	10	25	45
MSTRG.3828	219	570	1775	535	91	106	417	1020	631	138	154	767	2014	424	76
MSTRG.3829	3903	3711	1140	5855	3825	3235	3927	99	3091	5285	1336	3359	495	24114	3213
MSTRG.383	0	719	222	387	90	0	324	1352	119	144	0	789	790	400	213
MSTRG.3830	16	7711	20497	4830	938	48	6125	8267	3986	1176	26	6200	15981	4203	1330
MSTRG.3831	8	423	18970	6786	48	53	808	4801	10353	0	19	366	11288	3623	45
MSTRG.3832	4407	621	54	1165	102	2960	905	28	543	14	3905	720	36	550	57
MSTRG.3833	7372	2531	430	75	72	3452	1244	1016	34	17	5534	3226	528	102	57
MSTRG.3834	65	2	1	157	0	24	10	0	105	0	10	2	1	210	0
MSTRG.3835	31	848	570	0	7620	21	770	134	0	7665	8	1010	354	0	5845
MSTRG.3836	5056	934	11528	43	97	4150	688	9062	332	93	2794	780	14259	364	162
MSTRG.3837	9122	10	1587	474	73	8594	9	1476	89	1	4746	42	1934	180	202
MSTRG.3838	115	23	1186	1582	9231	165	35	1465	1542	12274	94	81	832	1532	5164
MSTRG.3839	431	8	1177	2890	645	374	73	260	4113	722	202	7	741	2033	980
MSTRG.384	412	5108	30	1465	164	491	1885	26	2209	547	545	3898	0	1044	201
MSTRG.3840	1208	87	5490	474	1461	663	0	1766	413	4511	668	81	4555	272	1677
MSTRG.3841	3343	638	7223	5229	0	1194	2598	2038	5365	0	3302	1014	8688	1426	0
MSTRG.3842	45	15	2018	449	134	49	0	1020	357	50	30	9	2808	412	146
MSTRG.3843	1108	73	2	87	573	709	5	3	53	840	1161	27	1	63	610
MSTRG.3844	901	79	2096	0	38	568	53	3154	0	41	580	41	3264	64	194
MSTRG.3845	165	136	608	2	644	103	712	409	0	1008	62	73	248	1885	713
MSTRG.3846	209	480	19	1792	635	239	346	3	305	536	64	624	39	3488	512
MSTRG.3847	1428	1655	1119	332	582	2577	723	66	4	619	849	662	308	0	803
MSTRG.3848	37	515	7143	1303	615	1	248	12291	2508	742	17	338	6709	1305	601
MSTRG.3849	141	311	5409	786	152	8	303	4399	842	122	21	231	4454	488	117
MSTRG.385	405	271	5866	56	395	767	437	3746	55	562	119	96	5644	182	575
MSTRG.3850	297	5847	1860	312	500	954	1876	1751	530	657	15	5805	2318	671	267
MSTRG.3851	530	6891	43	618	6453	205	2330	48	810	7690	450	4928	25	347	3740
MSTRG.3852	181	298	3	116	2554	369	86	475	50	3601	200	61	182	96	2695
MSTRG.3853	55	1859	9	766	1197	56	1728	48	386	2194	26	1382	6	200	1125
MSTRG.3854	440	1607	55	6	0	151	478	59	371	0	241	358	150	27	0
MSTRG.3855	31	307	14	19	121	31	286	15	207	0	2	317	88	83	0
MSTRG.3856	359	3659	6038	411	101	271	3145	4646	0	216	293	3509	4482	2	4
MSTRG.3857	5576	709	0	1169	3251	1250	661	78	585	2908	4413	714	12	283	2085
MSTRG.3858	7888	75	304	560	460	2386	49	661	296	165	4074	71	445	0	830
MSTRG.3859	1521	1351	25	28	0	1735	1263	178	25	486	1066	1365	592	0	0
MSTRG.386	1118	2823	1067	2196	1216	773	4414	991	1290	1097	588	2568	1084	1890	1666
MSTRG.3860	28	779	2806	186	1463	36	960	3079	1238	1609	0	699	3648	115	14112
MSTRG.3861	2090	5699	3999	69	1477	480	3070	4696	27	1063	313	5683	3634	8	11800
MSTRG.3862	257	119	2717	9623	2759	97	136	2196	1448	3772	243	78	1197	4543	3001
MSTRG.3863	4391	490	562	1	1656	3395	3258	1275	1	1541	3411	570	583	1	1753
MSTRG.3864	911	4026	1064	2778	262	697	3408	1440	3911	361	452	3289	1019	1928	279
MSTRG.3865	135	7400	29	197	147	32	9181	43	209	108	44	9545	61	403	94
MSTRG.3866	125	20689	136	222	1120	47	16808	127	224	1336	58	39080	170	944	1075
MSTRG.3867	577	3046	376	1831	1133	364	3895	168	15	1238	367	3092	621	18	1494
MSTRG.3868	2109	426	16042	805	1627	1602	398	4274	1170	1292	1130	651	10681	695	648
MSTRG.3869	8033	383	0	3040	63	3690	1286	0	4328	127	7060	448	0	4149	39
MSTRG.387	4054	898	277	345	262	8167	902	779	36	240	1100	1052	505	182	290
MSTRG.3870	117	893	437	0	1571	131	1320	396	0	1314	32	638	288	0	1134
MSTRG.3871	801	1794	6449	33	0	3123	1161	7220	19	0	151	3313	5061	15	0
MSTRG.3872	2971	2431	2952	1762	543	3144	2216	2386	2564	300	1662	1461	4466	601	438
MSTRG.3873	8233	5651	174	92	48	6917	1623	249	16	302	6008	3954	59	10	300
MSTRG.3874	34950	626	1735	7627	3031	17642	272	1573	6034	3006	42865	907	1264	2849	1841
MSTRG.3875	24	1155	939	6267	3026	7	1138	590	16275	4323	3	2505	483	3707	2536
MSTRG.3876	3904	241	221	11491	1493	3922	319	106	3936	1863	2459	373	113	8714	1493
MSTRG.3877	729	901	112	6749	39	323	623	577	3346	62	662	1313	83	5770	119
MSTRG.3878	3	497	4889	3039	0	18	902	4745	5459	0	62	940	5414	1892	0
MSTRG.3879	578	359	1177	1661	0	962	252	1368	5194	0	331	609	1764	1966	0
MSTRG.388	23	381	0	0	1117	28	601	0	144	753	55	641	0	141	8871
